PK,SK,name,hiragana,level,english,vietnamese,chinese,korean,indonesian,hindi,lexical_category,accent_up,accent_down,EntityType
WORD,2031,加湿器,かしつき,12,humidifier,máy tạo độ ẩm,加湿器,가습기,pelembap udara,ह्यूमिडिफ़ायर,noun,1,3,Word
WORD,2032,暖房,だんぼう,11,heating,lò sưởi,暖气,난방,pemanas,हीटिंग,noun,1,,Word
WORD,2033,マウス,マウス,8,mouse,chuột máy tính,鼠标,마우스,mouse,माउस,noun,,1,Word
WORD,2034,イヤホン,イヤホン,9,earphones,tai nghe,耳机,이어폰,earphone,इयरफ़ोन,noun,,1,Word
WORD,2035,バッテリー,バッテリー,12,battery,pin,电池,배터리,baterai,बैटरी,noun,1,,Word
WORD,2036,ヘッドホン,ヘッドホン,11,headphones,tai nghe chụp tai,头戴式耳机,헤드폰,headphone,हेडफ़ोन,noun,1,3,Word
WORD,2037,人工知能,じんこうちのう,15,artificial intelligence,trí tuệ nhân tạo,人工智能,인공지능,kecerdasan buatan,कृत्रिम बुद्धि,noun,1,5,Word
WORD,2038,秘書,ひしょ,14,secretary,thư ký,秘书,비서,sekretaris,सचिव,noun,,1,Word
WORD,2039,部下,ぶか,9,subordinate,cấp dưới,部下,부하,bawahan,अधीनस्थ,noun,,1,Word
WORD,2040,上司,じょうし,8,boss/superior,cấp trên,上司,상사,atasan,मालिक,noun,,1,Word
WORD,2041,アシスタント,アシスタント,13,assistant,trợ lý,"助手, 助理","어시스턴트, 조수",asisten,सहायक,noun,1,2,Word
WORD,2042,マネージャー,マネージャー,11,manager,quản lý,经理,매니저,manajer,प्रबंधक,noun,1,2,Word
WORD,2043,コンサルタント,コンサルタント,15,consultant,tư vấn viên,顾问,컨설턴트,konsultan,सलाहकार,noun,1,3,Word
WORD,2044,ソファ,ソファ,10,sofa,ghế sofa,沙发,소파,sofa,सोफा,noun,,1,Word
WORD,2045,ベンチ,ベンチ,10,bench,ghế dài,长凳,벤치,bangku,बेंच,noun,,1,Word
WORD,2046,茶色,ちゃいろ,9,brown,màu nâu,棕色,갈색,coklat,भूरा रंग,noun,1,,Word
WORD,2047,長袖,ながそで,8,long sleeves,tay dài,长袖,긴팔,lengan panjang,लंबी आस्तीन,noun,1,,Word
WORD,2048,半袖,はんそで,9,short sleeves,tay ngắn,短袖,반팔,lengan pendek,छोटी आस्तीन,noun,1,,Word
WORD,2049,夏服,なつふく,11,summer clothes,quần áo mùa hè,夏装,여름옷,pakaian musim panas,गर्मियों के कपड़े,noun,1,,Word
WORD,2050,冬服,ふゆふく,10,winter clothes,quần áo mùa đông,冬装,겨울옷,pakaian musim dingin,सर्दियों के कपड़े,noun,1,,Word
WORD,2051,ヘルメット,ヘルメット,9,helmet,mũ bảo hiểm,头盔,헬멧,helm,हेलमेट,noun,1,3,Word
WORD,2052,ユニフォーム,ユニフォーム,13,uniform,đồng phục,"制服, 运动服",유니폼,seragam,वर्दी,noun,,1,Word
WORD,2053,透明な,とうめいな,7,transparent,trong suốt,透明的,투명하다,transparan,पारदर्शी,na_adjective,1,,Word
WORD,2054,エコバッグ,エコバッグ,13,eco-bag,túi sinh thái,环保袋,에코백,tas ramah lingkungan,इको-बैग,noun,1,3,Word
WORD,2055,外国語,がいこくご,6,foreign language,ngoại ngữ,外语,외국어,bahasa asing,विदेशी भाषा,noun,1,,Word
WORD,2056,大学院,だいがくいん,12,graduate school,cao học,"研究生院, 硕士院",대학원,sekolah pascasarjana,स्नातकोत्तर विद्यालय,noun,1,4,Word
WORD,2057,外国,がいこく,6,foreign country,nước ngoài,外国,외국,negara asing,विदेशी देश,noun,1,,Word
WORD,2058,海外,かいがい,9,overseas,hải ngoại,海外,해외,luar negeri,विदेश,noun,,1,Word
WORD,2059,旅行,りょこう,11,trip,chuyến đi,旅行,여행,perjalanan,यात्रा,noun,1,,Word
WORD,2060,旅,たび,8,journey,hành trình,旅行,여행,perjalanan,यात्रा,noun,1,,Word
WORD,2061,離婚,りこん,12,divorce,ly hôn,离婚,이혼,perceraian,तलाक,noun,1,,Word
WORD,2062,浮気,うわき,13,affair,ngoại tình,"外遇, 不忠",바람,perselingkuhan,बेवफ़ाई,noun,1,,Word
WORD,2063,不倫,ふりん,14,adultery,ngoại tình,"不伦,婚外情",불륜,perselingkuhan,अनैतिक संबंध,noun,1,,Word
WORD,2064,出産,しゅっさん,8,childbirth,sinh con,分娩,출산,melahirkan,बच्चे का जन्म,noun,1,,Word
WORD,2065,妊娠,にんしん,10,pregnancy,mang thai,怀孕,임신,kehamilan,गर्भावस्था,noun,1,,Word
WORD,2066,税関,ぜいかん,15,customs,hải quan,海关,세관,bea cukai,सीमा शुल्क,noun,1,,Word
WORD,2067,関税,かんぜい,14,customs duty,thuế quan,关税,관세,bea cukai,सीमा शुल्क,noun,1,,Word
WORD,2068,入国審査,にゅうこくしんさ,14,immigration inspection,kiểm tra nhập cảnh,入境审查,입국 심사,pemeriksaan imigrasi,आव्रजन जांच,noun,1,5,Word
WORD,2069,チケット,チケット,9,ticket,vé,票,티켓,tiket,टिकट,noun,,1,Word
WORD,2070,セキュリティ,セキュリティ,10,security,an ninh,安全,보안,keamanan,सुरक्षा,noun,1,2,Word
WORD,2071,チェック,チェック,8,check,kiểm tra,检查,확인,cek,जाँच,noun,,1,Word
WORD,2072,打ち合わせ,うちあわせ,9,meeting,buổi họp,会面,회의,rapat,बैठक,noun,1,,Word
WORD,2073,挨拶,あいさつ,7,greeting,lời chào,问候,인사,sapaan,अभिवादन,noun,,1,Word
WORD,2074,謝罪,しゃざい,12,apology,xin lỗi,谢罪,사죄,permintaan maaf,"माफ़ी, क्षमा याचना",noun,1,,Word
WORD,2075,承認,しょうにん,12,approval,chấp thuận,"承认, 批准",승인,"persetujuan, pengakuan","अनुमोदन, स्वीकृति",noun,1,,Word
WORD,2076,警備員,けいびいん,12,security guard,nhân viên bảo vệ,"警卫员, 保安",경비원,penjaga keamanan,सुरक्षा गार्ड,noun,1,3,Word
WORD,2077,従業員,じゅうぎょういん,9,employee,nhân viên,员工,직원,karyawan,कर्मचारी,noun,1,3,Word
WORD,2078,正社員,せいしゃいん,12,full-time employee,nhân viên chính thức,正式社员,정사원,karyawan penuh waktu,पूर्णकालिक कर्मचारी,noun,1,3,Word
WORD,2079,スタッフ,スタッフ,13,staff,nhân viên,"工作人员, 职员",스태프,staf,कर्मचारी,noun,1,2,Word
WORD,2080,出世,しゅっせ,15,promotion,thăng tiến,出人头地,출세,kenaikan pangkat,पदोन्नति,noun,1,,Word
WORD,2081,水筒,すいとう,12,water bottle,bình giữ nhiệt,水筒,물통,botol air,पानी की बोतल,noun,1,,Word
WORD,2082,膝,ひざ,11,knee,đầu gối,膝盖,무릎,lutut,घुटना,noun,1,,Word
WORD,2083,肘,ひじ,11,elbow,khuỷu tay,肘部,팔꿈치,siku,कोहनी,noun,1,,Word
WORD,2084,お尻,おしり,11,buttocks,mông,屁股,엉덩이,pantat,नितंब,noun,1,,Word
WORD,2085,胸,むね,10,chest,ngực,胸部,가슴,dada,छाती,noun,1,,Word
WORD,2086,おっぱい,おっぱい,14,breast,ngực (colloquial),乳房,"가슴,젖",payudara,स्तन,noun,,1,Word
WORD,2087,用事,ようじ,12,errand/business,việc bận,"事情, 要事","용건, 볼일","urusan, keperluan","काम, आवश्यक कार्य",noun,1,,Word
WORD,2088,幼児,ようじ,12,infant/toddler,trẻ nhỏ,幼儿,유아,"balita, anak kecil","शिशु, छोटा बच्चा",noun,,1,Word
WORD,2089,小説,しょうせつ,11,novel,tiểu thuyết,小说,소설,novel,उपन्यास,noun,1,,Word
WORD,2090,推理,すいり,12,deduction/mystery,suy luận/trinh thám,推理,추리,"deduksi, penalaran","अनुमान, जासूसी",noun,,1,Word
WORD,2091,胎児,たいじ,15,fetus,thai nhi,胎儿,태아,janin,भ्रूण,noun,,1,Word
WORD,2092,乳児,にゅうじ,13,infant,trẻ sơ sinh,婴儿,유아,bayi,शिशु,noun,,1,Word
WORD,2093,アニメ,アニメ,9,anime,phim hoạt hình,动漫,애니메이션,anime,एनीमे,noun,,1,Word
WORD,2094,漫画,まんが,9,manga,truyện tranh,漫画,만화,manga,मंगा,noun,,1,Word
WORD,2095,映画,えいが,8,movie,phim điện ảnh,电影,영화,film,फिल्म,noun,,1,Word
WORD,2096,ドラマ,ドラマ,9,drama,phim truyền hình,电视剧,드라마,drama,ड्रामा,noun,,1,Word
WORD,2097,衝突,しょうとつ,14,collision,va chạm,"冲突,撞击",충돌,tabrakan,"टकराव,संघर्ष",noun,1,,Word
WORD,2098,喧嘩,けんか,9,quarrel,cãi nhau,吵架,싸움,pertengkaran,झगड़ा,noun,1,,Word
WORD,2099,殴ります,なぐります,12,to punch,đấm,殴,때리다,memukul,"मारना, पीटना",verb5,1,4,Word
WORD,2100,蹴ります,けります,9,to kick,đá,踢,차다,menendang,लात मारना,verb5,1,3,Word
WORD,2101,叩きます,たたきます,10,to hit,đánh,"敲打, 拍打",때리다,memukul,"मारना, थपथपाना",verb5,1,4,Word
WORD,2102,振ります,ふります,13,to swing,vẫy,"摇动, 挥动",흔들다,mengayunkan,हिलाना,verb5,1,4,Word
WORD,2103,踏みます,ふみます,9,to step on,giẫm,踩,밟다,menginjak,कदम रखना,verb5,1,4,Word
WORD,2104,漕ぎます,こぎます,14,to row,chèo,"划,划船",젓다,mendayung,चप्पू चलाना,verb5,1,4,Word
WORD,2105,クリック,クリック,9,click,nhấp chuột,点击,클릭,klik,क्लिक,noun,1,2,Word
WORD,2106,ボタン,ボタン,8,button,nút,按钮,버튼,tombol,बटन,noun,,1,Word
WORD,2107,山脈,さんみゃく,14,mountain range,dãy núi,山脉,산맥,pegunungan,पर्वत श्रृंखला,noun,1,,Word
WORD,2108,地面,じめん,10,ground,mặt đất,地面,지면,tanah,ज़मीन,noun,,1,Word
WORD,2109,穴,あな,8,hole,cái lỗ,洞,구멍,lubang,छेद,noun,1,,Word
WORD,2110,下水道,げすいどう,15,sewer,cống,下水道,하수도,selokan,नाली,noun,1,2,Word
WORD,2111,溝,みぞ,14,ditch/groove,mương/rãnh,"沟渠,凹槽","도랑,홈","parit,alur","नाली,खाँचा",noun,1,,Word
WORD,2112,ランプ,ランプ,13,lamp,đèn,"灯, 灯具",램프,lampu,लैंप,noun,,1,Word
WORD,2113,ルール,ルール,9,rule,quy tắc,规则,규칙,aturan,नियम,noun,,1,Word
WORD,2114,規則,きそく,8,rule/regulation,quy tắc/điều lệ,规定,규칙,peraturan,नियम,noun,,1,Word
WORD,2115,お年玉,おとしだま,14,New Year's money,tiền lì xì,压岁钱,세뱃돈,angpao tahun baru,नव वर्ष उपहार,noun,1,,Word
WORD,2116,仏教,ぶっきょう,11,Buddhism,Phật giáo,佛教,불교,Buddha,बौद्ध धर्म,noun,,1,Word
WORD,2117,キリスト教,キリストきょう,14,Christianity,Thiên Chúa giáo,基督教,기독교,Kekristenan,ईसाई धर्म,noun,1,,Word
WORD,2118,イスラム教,イスラムきょう,15,Islam,Đạo Hồi,伊斯兰教,이슬람교,Islam,इस्लाम धर्म,noun,1,,Word
WORD,2119,天皇,てんのう,10,Emperor (of Japan),Thiên Hoàng,天皇,천황,Kaisar Jepang,सम्राट,noun,1,3,Word
WORD,2120,星座,せいざ,15,constellation,chòm sao,星座,별자리,rasi bintang,तारामंडल,noun,1,,Word
WORD,2121,干支,えと,11,Chinese zodiac,12 con giáp,十二生肖,"띠, 십이지",zodiak Cina,चीनी राशि चक्र,noun,1,,Word
WORD,2122,蛇,へび,13,snake,rắn,蛇,뱀,ular,साँप,noun,,1,Word
WORD,2123,鼠,ねずみ,11,mouse/rat,chuột,老鼠,쥐,tikus,चूहा,noun,1,,Word
WORD,2124,虎,とら,12,tiger,hổ,虎,호랑이,harimau,बाघ,noun,1,,Word
WORD,2125,龍,りゅう,14,dragon,rồng,龙,용,naga,ड्रैगन,noun,,1,Word
WORD,2126,蟻,あり,12,ant,kiến,蚂蚁,개미,semut,चींटी,noun,1,,Word
WORD,2127,蝉,せみ,15,cicada,ve sầu,蝉,매미,jangkrik,टिड्डा,noun,1,,Word
WORD,2128,蜘蛛,くも,13,spider,nhện,蜘蛛,거미,laba-laba,मकड़ी,noun,,1,Word
WORD,2129,蚊,か,13,mosquito,muỗi,蚊子,모기,nyamuk,मच्छर,noun,,,Word
WORD,2130,蝿,はえ,14,fly,ruồi,苍蝇,파리,lalat,मक्खी,noun,1,,Word
WORD,2131,蛙,かえる,12,frog,ếch,蛙,개구리,katak,मेंढक,noun,1,,Word
WORD,2132,蜥蜴,とかげ,15,lizard,thằn lằn,蜥蜴,도마뱀,kadal,छिपकली,noun,1,,Word
WORD,2133,鰐,わに,15,crocodile,cá sấu,鳄鱼,악어,buaya,मगरमच्छ,noun,,1,Word
WORD,2134,河馬,かば,15,hippopotamus,hà mã,河马,하마,kuda nil,दरियाई घोड़ा,noun,,1,Word
WORD,2135,ライオン,ライオン,13,lion,sư tử,狮子,사자,singa,शेर,noun,1,,Word
WORD,2136,運,うん,11,luck,vận may,运气,운,keberuntungan,भाग्य,noun,,1,Word
WORD,2137,永遠,えいえん,11,eternity,vĩnh cửu,永远,영원,keabadian,अनंत काल,noun,1,,Word
WORD,2138,意志,いし,11,will/intention,ý chí/ý định,意志,의지,kemauan,इच्छा,noun,,1,Word
WORD,2139,信念,しんねん,15,belief,niềm tin,信念,신념,keyakinan,विश्वास,noun,,1,Word
WORD,2140,こだわり,こだわり,12,commitment/pickiness,sự tỉ mỉ/khắt khe,"讲究, 拘泥",고집,"obsesi, kehati-hatian","दृढ़ता, विशेष ध्यान",noun,1,,Word
WORD,2141,誇り,ほこり,14,pride,niềm tự hào,"骄傲,自豪","자랑,긍지",kebanggaan,"गौरव,गर्व",noun,1,,Word
WORD,2142,故郷,こきょう,8,hometown,quê hương,故乡,고향,kampung halaman,गृह नगर,noun,,1,Word
WORD,2143,地元,じもと,14,local area,địa phương,"当地,本地","고향,지역",daerah setempat,स्थानीय क्षेत्र,noun,1,,Word
WORD,2144,本籍地,ほんせきち,15,registered domicile,nguyên quán,籍贯地,본적지,domisili terdaftar,पंजीकृत घर,noun,1,4,Word
WORD,2145,配偶者,はいぐうしゃ,12,spouse,vợ/chồng,配偶者,배우자,pasangan,जीवनसाथी,noun,1,3,Word
WORD,2146,恋,こい,12,love (romantic),tình yêu,"恋爱, 爱恋","연애, 사랑",cinta,"प्रेम, मोहब्बत",noun,,1,Word
WORD,2147,愛,あい,8,love (general),tình yêu,爱,사랑,cinta,प्यार,noun,,1,Word
WORD,2148,恋愛,れんあい,13,romantic love,tình yêu nam nữ,恋爱,연애,cinta romantis,प्रेम,noun,1,,Word
WORD,2149,妄想,もうそう,14,delusion/fantasy,ảo tưởng/hoang tưởng,妄想,망상,"delusi,fantasi","भ्रम,कल्पना",noun,1,,Word
WORD,2150,被害,ひがい,11,damage/harm,thiệt hại,受害,피해,kerugian,नुकसान,noun,,1,Word
WORD,2151,病気,びょうき,5,illness,bệnh tật,生病,병,penyakit,बीमारी,noun,1,,Word
WORD,2152,期限,きげん,8,deadline,thời hạn,期限,기한,batas waktu,समय सीमा,noun,,1,Word
WORD,2153,担架,たんか,14,stretcher,cáng,担架,들것,tandu,स्ट्रेचर,noun,,1,Word
WORD,2154,ボート,ボート,13,boat,thuyền,"小船, 艇",보트,perahu,नाव,noun,,1,Word
WORD,2155,海賊,かいぞく,16,pirate,cướp biển,海盗,해적,bajak laut,समुद्री डाकू,noun,1,,Word
WORD,2156,冒険,ぼうけん,13,adventure,phiêu lưu,冒险,모험,petualangan,साहसिक कार्य,noun,1,,Word
WORD,2157,ニート,ニート,15,NEET,NEET,尼特,니트,NEET,NEET,noun,,1,Word
WORD,2158,無職,むしょく,12,unemployed,thất nghiệp,无业,무직,"tidak bekerja, pengangguran","बेरोज़गार, बेकार",noun,,1,Word
WORD,2159,バランス,バランス,13,balance,cân bằng,平衡,균형,keseimbangan,संतुलन,noun,1,,Word
WORD,2160,滑り台,すべりだい,15,slide,cầu trượt,滑梯,미끄럼틀,perosotan,फिसल पट्टी,noun,1,3,Word
WORD,2161,フェイント,フェイント,16,feint,đánh lừa,假动作,페인트,tipuan,झांसा,noun,1,,Word
WORD,2162,行動力,こうどうりょく,14,ability to act,năng lực hành động,行动力,행동력,kemampuan bertindak,सक्रियता,noun,1,3,Word
WORD,2163,ラケット,ラケット,13,racket,vợt,球拍,라켓,raket,रैकेट,noun,1,2,Word
WORD,2164,仮説,かせつ,14,hypothesis,giả thuyết,假说,가설,hipotesis,परिकल्पना,noun,1,,Word
WORD,2165,理論,りろん,10,theory,lý thuyết,理论,이론,teori,सिद्धांत,noun,,1,Word
WORD,2166,論文,ろんぶん,14,thesis/paper,luận văn,论文,논문,"tesis,makalah",शोध प्रबंध,noun,1,,Word
WORD,2167,学会,がっかい,15,academic society,hội nghị khoa học,学会,학회,masyarakat ilmiah,शैक्षणिक समाज,noun,1,,Word
WORD,2168,セミナー,セミナー,16,seminar,hội thảo,研讨会,세미나,seminar,सेमिनार,noun,,1,Word
WORD,2169,実習,じっしゅう,13,practical training,thực hành,"实习, 实地学习",실습,praktik,प्रशिक्षण,noun,1,,Word
WORD,2170,ベランダ,ベランダ,10,veranda/balcony,ban công,阳台,베란다,beranda,बरामदा,noun,1,,Word
WORD,2171,バルコニー,バルコニー,13,balcony,ban công,阳台,발코니,balkon,बालकनी,noun,1,2,Word
WORD,2172,浴室,よくしつ,12,bathroom,phòng tắm,浴室,욕실,kamar mandi,बाथरूम,noun,1,,Word
WORD,2173,浴槽,よくそう,15,bathtub,bồn tắm,浴缸,욕조,bak mandi,स्नान टब,noun,1,,Word
WORD,2174,桶,ふろおけ,14,bathtub (wooden),bồn tắm (gỗ),浴桶,욕조,bak mandi,टब,noun,1,2,Word
WORD,2175,間取り,まどり,13,floor plan,sơ đồ bố trí phòng,"房型图, 室内布局","방 배치, 평면도",denah rumah,फर्श योजना,noun,1,,Word
WORD,2176,風景,ふうけい,12,scenery,phong cảnh,风景,풍경,pemandangan,"दृश्य, नज़ारा",noun,,1,Word
WORD,2177,海豚,いるか,15,dolphin,cá heo,海豚,돌고래,lumba-lumba,डॉल्फिन,noun,1,,Word
